time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,precipitation,surface_pressure,shortwave_radiation,hour,day_of_year
2025-07-17 02:00:00+00:00,27.2,85,100,8.3,0.0,979.2,101.0,2,198
2025-07-17 03:00:00+00:00,28.0,81,100,9.5,0.0,979.5,248.0,3,198
2025-07-17 04:00:00+00:00,28.6,77,100,9.8,0.0,979.9,303.0,4,198
2025-07-17 05:00:00+00:00,29.4,73,100,9.7,0.0,979.9,391.0,5,198
2025-07-17 06:00:00+00:00,30.3,69,100,12.9,0.0,979.8,484.0,6,198
2025-07-17 07:00:00+00:00,30.3,68,100,12.7,0.0,979.3,417.0,7,198
2025-07-17 08:00:00+00:00,29.6,73,100,10.3,0.0,978.6,244.0,8,198
2025-07-17 09:00:00+00:00,29.9,73,100,10.0,0.0,977.8,376.0,9,198
2025-07-17 10:00:00+00:00,30.7,69,95,8.2,0.0,977.0,463.0,10,198
2025-07-17 11:00:00+00:00,31.1,67,56,8.9,0.0,976.4,483.0,11,198
2025-07-17 12:00:00+00:00,30.8,69,48,7.4,0.0,976.1,284.0,12,198
2025-07-17 13:00:00+00:00,29.7,80,98,5.1,0.0,977.1,99.0,13,198
2025-07-17 14:00:00+00:00,28.9,85,100,4.7,0.0,977.7,19.0,14,198
2025-07-17 15:00:00+00:00,28.2,87,100,7.0,0.5,978.5,0.0,15,198
2025-07-17 16:00:00+00:00,27.4,91,100,7.0,0.3,979.2,0.0,16,198
2025-07-17 17:00:00+00:00,27.0,92,99,2.7,0.3,979.2,0.0,17,198
2025-07-17 18:00:00+00:00,26.8,93,97,2.6,0.3,978.9,0.0,18,198
2025-07-17 19:00:00+00:00,26.6,94,100,3.3,0.1,978.5,0.0,19,198
2025-07-17 20:00:00+00:00,26.5,94,100,5.8,0.0,977.9,0.0,20,198
2025-07-17 21:00:00+00:00,26.6,92,100,7.6,0.0,977.5,0.0,21,198
2025-07-17 22:00:00+00:00,26.7,89,100,8.6,0.0,977.0,0.0,22,198
2025-07-17 23:00:00+00:00,26.5,90,85,8.2,0.0,977.2,0.0,23,198
2025-07-18 00:00:00+00:00,26.4,91,6,8.4,0.0,977.7,0.0,0,199
2025-07-18 01:00:00+00:00,27.0,86,17,10.6,0.0,978.3,27.0,1,199
2025-07-18 02:00:00+00:00,27.7,83,24,8.9,0.0,978.6,145.0,2,199
2025-07-18 03:00:00+00:00,28.7,78,73,11.5,0.0,978.3,321.0,3,199
2025-07-18 04:00:00+00:00,29.9,72,76,16.1,0.0,978.3,506.0,4,199
2025-07-18 05:00:00+00:00,30.8,68,100,16.5,0.0,978.3,623.0,5,199
2025-07-18 06:00:00+00:00,31.3,68,85,16.6,0.1,977.8,653.0,6,199
2025-07-18 07:00:00+00:00,31.5,67,55,18.0,0.1,976.7,676.0,7,199
2025-07-18 08:00:00+00:00,31.6,69,66,15.5,0.1,976.1,775.0,8,199
2025-07-18 09:00:00+00:00,31.2,66,64,18.3,0.7,975.1,627.0,9,199
2025-07-18 10:00:00+00:00,29.5,77,53,16.6,2.5,974.9,519.0,10,199
2025-07-18 11:00:00+00:00,29.7,76,41,15.5,0.3,974.1,332.0,11,199
2025-07-18 12:00:00+00:00,29.3,78,40,12.4,0.0,973.6,261.0,12,199
2025-07-18 13:00:00+00:00,28.9,79,66,16.6,0.2,974.5,111.0,13,199
2025-07-18 14:00:00+00:00,28.4,79,62,15.3,0.0,974.8,17.0,14,199
2025-07-18 15:00:00+00:00,27.9,81,39,15.3,0.0,975.7,0.0,15,199
2025-07-18 16:00:00+00:00,27.6,82,4,15.1,0.0,976.0,0.0,16,199
2025-07-18 17:00:00+00:00,27.3,83,2,13.4,0.0,975.8,0.0,17,199
2025-07-18 18:00:00+00:00,26.9,85,9,13.0,0.0,975.9,0.0,18,199
2025-07-18 19:00:00+00:00,26.6,87,23,13.5,0.0,975.4,0.0,19,199
2025-07-18 20:00:00+00:00,26.3,89,74,13.2,0.0,975.0,0.0,20,199
2025-07-18 21:00:00+00:00,26.1,90,100,12.8,0.0,974.6,0.0,21,199
2025-07-18 22:00:00+00:00,26.0,91,100,12.8,0.0,974.3,0.0,22,199
2025-07-18 23:00:00+00:00,25.9,91,100,12.9,0.0,974.3,0.0,23,199
2025-07-19 00:00:00+00:00,25.8,91,23,12.6,0.0,974.6,0.0,0,200
2025-07-19 01:00:00+00:00,26.4,90,25,13.2,0.0,975.4,26.0,1,200
2025-07-19 02:00:00+00:00,26.9,87,39,16.6,0.0,975.7,138.0,2,200
2025-07-19 03:00:00+00:00,27.9,82,22,14.1,0.0,976.2,286.0,3,200
2025-07-19 04:00:00+00:00,29.1,76,21,12.6,0.0,976.3,465.0,4,200
2025-07-19 05:00:00+00:00,30.2,70,32,13.9,0.0,975.9,641.0,5,200
2025-07-19 06:00:00+00:00,31.2,64,57,13.0,0.0,975.6,719.0,6,200
2025-07-19 07:00:00+00:00,32.0,61,96,12.6,0.0,975.2,761.0,7,200
2025-07-19 08:00:00+00:00,32.2,59,100,12.2,0.0,974.4,681.0,8,200
2025-07-19 09:00:00+00:00,32.2,60,75,12.1,0.0,973.7,580.0,9,200
2025-07-19 10:00:00+00:00,32.2,61,93,11.4,0.0,973.1,501.0,10,200
2025-07-19 11:00:00+00:00,32.2,61,22,9.7,0.0,972.5,414.0,11,200
2025-07-19 12:00:00+00:00,32.0,62,18,7.6,0.0,972.1,263.0,12,200
2025-07-19 13:00:00+00:00,31.2,67,2,4.7,0.0,972.8,132.0,13,200
2025-07-19 14:00:00+00:00,29.8,75,4,4.8,0.0,973.3,21.0,14,200
2025-07-19 15:00:00+00:00,29.1,79,3,4.4,0.0,973.4,0.0,15,200
2025-07-19 16:00:00+00:00,28.7,80,61,6.0,0.0,974.5,0.0,16,200
2025-07-19 17:00:00+00:00,28.4,80,100,6.3,0.0,975.0,0.0,17,200
2025-07-19 18:00:00+00:00,28.0,82,99,6.4,0.0,975.0,0.0,18,200
2025-07-19 19:00:00+00:00,27.6,83,94,6.5,0.0,975.2,0.0,19,200
2025-07-19 20:00:00+00:00,27.2,85,88,5.2,0.0,975.0,0.0,20,200
2025-07-19 21:00:00+00:00,26.7,87,88,4.4,0.0,974.6,0.0,21,200
2025-07-19 22:00:00+00:00,26.4,89,75,4.4,0.0,974.2,0.0,22,200
2025-07-19 23:00:00+00:00,26.2,88,14,4.5,0.0,974.5,0.0,23,200
2025-07-20 00:00:00+00:00,26.1,88,1,5.1,0.0,974.6,0.0,0,201
2025-07-20 01:00:00+00:00,27.4,86,99,5.6,0.0,974.8,27.0,1,201
2025-07-20 02:00:00+00:00,28.3,84,98,5.1,0.0,975.1,148.0,2,201
2025-07-20 03:00:00+00:00,29.5,76,100,6.4,0.0,975.3,323.0,3,201
2025-07-20 04:00:00+00:00,30.5,71,99,6.1,0.0,975.6,497.0,4,201
2025-07-20 05:00:00+00:00,31.4,67,100,6.4,0.0,975.7,643.0,5,201
2025-07-20 06:00:00+00:00,32.5,62,100,6.9,0.0,975.2,754.0,6,201
2025-07-20 07:00:00+00:00,33.4,57,99,7.5,0.0,974.7,804.0,7,201
2025-07-20 08:00:00+00:00,33.9,55,32,8.7,0.0,973.9,827.0,8,201
2025-07-20 09:00:00+00:00,34.2,53,30,8.8,0.0,973.2,729.0,9,201
2025-07-20 10:00:00+00:00,34.2,52,100,7.8,0.0,972.7,594.0,10,201
2025-07-20 11:00:00+00:00,34.3,51,100,6.0,0.0,972.4,450.0,11,201
2025-07-20 12:00:00+00:00,33.9,53,100,4.6,0.0,972.5,243.0,12,201
2025-07-20 13:00:00+00:00,32.1,65,100,4.7,0.0,973.8,93.0,13,201
2025-07-20 14:00:00+00:00,30.9,74,100,3.3,0.0,974.2,14.0,14,201
2025-07-20 15:00:00+00:00,30.2,77,100,4.3,0.0,974.8,0.0,15,201
2025-07-20 16:00:00+00:00,29.5,80,100,4.5,0.0,975.4,0.0,16,201
2025-07-20 17:00:00+00:00,29.0,81,100,4.9,0.0,976.1,0.0,17,201
2025-07-20 18:00:00+00:00,28.6,82,100,5.6,0.0,976.2,0.0,18,201
2025-07-20 19:00:00+00:00,28.3,81,100,6.6,0.0,976.2,0.0,19,201
2025-07-20 20:00:00+00:00,27.9,81,90,6.6,0.0,975.9,0.0,20,201
2025-07-20 21:00:00+00:00,27.5,82,24,5.1,0.0,975.7,0.0,21,201
2025-07-20 22:00:00+00:00,27.2,83,4,6.2,0.0,975.4,0.0,22,201
2025-07-20 23:00:00+00:00,26.8,84,4,4.9,0.0,975.5,0.0,23,201
2025-07-21 00:00:00+00:00,26.6,86,13,3.9,0.0,976.1,0.0,0,202
2025-07-21 01:00:00+00:00,28.0,84,100,4.5,0.0,976.9,17.0,1,202
2025-07-21 02:00:00+00:00,28.4,83,100,3.6,0.0,977.9,78.0,2,202
2025-07-21 03:00:00+00:00,28.9,79,100,5.0,0.2,978.7,156.0,3,202
2025-07-21 04:00:00+00:00,30.0,74,100,6.0,0.0,978.9,271.0,4,202
2025-07-21 05:00:00+00:00,29.9,71,100,6.1,0.1,979.0,271.0,5,202
2025-07-21 06:00:00+00:00,29.9,73,100,3.5,0.1,979.0,197.0,6,202
2025-07-21 07:00:00+00:00,30.0,72,100,4.3,0.0,978.4,195.0,7,202
2025-07-21 08:00:00+00:00,30.7,69,100,3.9,0.0,977.5,343.0,8,202
2025-07-21 09:00:00+00:00,31.3,66,100,2.4,0.0,976.7,394.0,9,202
2025-07-21 10:00:00+00:00,31.5,65,100,2.7,0.0,975.8,398.0,10,202
2025-07-21 11:00:00+00:00,31.4,64,100,3.6,0.0,975.4,280.0,11,202
2025-07-21 12:00:00+00:00,31.2,66,100,3.6,0.0,974.9,239.0,12,202
2025-07-21 13:00:00+00:00,29.4,76,99,4.3,0.0,976.5,110.0,13,202
2025-07-21 14:00:00+00:00,28.8,81,99,3.9,0.0,976.5,19.0,14,202
2025-07-21 15:00:00+00:00,28.3,86,100,2.4,0.0,976.6,0.0,15,202
2025-07-21 16:00:00+00:00,28.0,88,100,2.1,0.0,976.9,0.0,16,202
2025-07-21 17:00:00+00:00,27.5,90,100,3.1,0.0,977.3,0.0,17,202
2025-07-21 18:00:00+00:00,27.2,91,100,2.4,0.0,977.7,0.0,18,202
2025-07-21 19:00:00+00:00,26.8,91,100,3.6,0.0,977.3,0.0,19,202
2025-07-21 20:00:00+00:00,26.6,90,100,3.5,0.0,977.0,0.0,20,202
2025-07-21 21:00:00+00:00,26.3,92,100,2.6,0.0,976.7,0.0,21,202
2025-07-21 22:00:00+00:00,26.2,91,100,3.7,0.0,976.6,0.0,22,202
2025-07-21 23:00:00+00:00,26.1,91,100,4.1,0.0,976.8,0.0,23,202
2025-07-22 00:00:00+00:00,26.0,91,79,3.3,0.0,976.9,0.0,0,203
2025-07-22 01:00:00+00:00,27.5,88,89,9.0,0.2,977.6,17.0,1,203
2025-07-22 02:00:00+00:00,27.7,84,45,3.9,0.0,977.4,98.0,2,203
2025-07-22 03:00:00+00:00,28.7,81,20,5.4,0.0,977.6,224.0,3,203
2025-07-22 04:00:00+00:00,30.2,73,98,4.1,0.0,977.7,472.0,4,203
2025-07-22 05:00:00+00:00,31.6,68,97,4.0,0.0,977.3,620.0,5,203
2025-07-22 06:00:00+00:00,32.9,62,98,1.9,0.0,976.6,744.0,6,203
2025-07-22 07:00:00+00:00,33.9,55,97,1.1,0.0,976.0,812.0,7,203
2025-07-22 08:00:00+00:00,34.1,53,99,3.1,0.0,975.1,727.0,8,203
2025-07-22 09:00:00+00:00,34.6,52,95,4.2,0.0,973.9,726.0,9,203
2025-07-22 10:00:00+00:00,34.8,50,100,6.3,0.0,973.1,592.0,10,203
2025-07-22 11:00:00+00:00,34.3,52,99,6.5,0.0,972.3,441.0,11,203
2025-07-22 12:00:00+00:00,34.0,53,100,6.1,0.0,971.8,293.0,12,203
2025-07-22 13:00:00+00:00,31.8,64,63,3.7,0.0,973.4,124.0,13,203
2025-07-22 14:00:00+00:00,31.2,68,100,2.2,0.0,973.7,19.0,14,203
2025-07-22 15:00:00+00:00,30.2,77,100,3.7,0.0,974.1,0.0,15,203
2025-07-22 16:00:00+00:00,29.6,81,100,2.8,0.0,974.5,0.0,16,203
2025-07-22 17:00:00+00:00,29.2,83,41,2.6,0.0,974.5,0.0,17,203
2025-07-22 18:00:00+00:00,28.8,85,100,3.0,0.0,974.6,0.0,18,203
2025-07-22 19:00:00+00:00,28.6,82,100,4.5,0.0,974.4,0.0,19,203
2025-07-22 20:00:00+00:00,28.1,86,75,2.6,0.0,974.1,0.0,20,203
2025-07-22 21:00:00+00:00,27.8,86,55,4.7,0.0,973.5,0.0,21,203
2025-07-22 22:00:00+00:00,27.6,85,32,4.4,0.0,973.3,0.0,22,203
2025-07-22 23:00:00+00:00,27.3,85,22,4.6,0.0,973.1,0.0,23,203
2025-07-23 00:00:00+00:00,27.0,86,98,4.0,0.0,973.4,0.0,0,204
2025-07-23 01:00:00+00:00,28.3,84,49,6.6,0.0,973.5,25.0,1,204
2025-07-23 02:00:00+00:00,29.1,80,98,3.4,0.0,974.0,132.0,2,204
2025-07-23 03:00:00+00:00,29.8,72,95,8.5,0.4,974.6,259.0,3,204
2025-07-23 04:00:00+00:00,29.3,75,75,10.5,0.6,975.1,369.0,4,204
2025-07-23 05:00:00+00:00,30.6,71,73,4.1,0.0,974.5,556.0,5,204
2025-07-23 06:00:00+00:00,31.7,68,56,3.4,0.0,973.9,653.0,6,204
2025-07-23 07:00:00+00:00,32.7,65,74,4.8,0.0,973.1,741.0,7,204
2025-07-23 08:00:00+00:00,33.2,63,70,7.0,0.0,972.1,697.0,8,204
2025-07-23 09:00:00+00:00,33.1,64,89,7.8,0.0,970.9,562.0,9,204
2025-07-23 10:00:00+00:00,32.9,64,94,9.6,0.1,970.1,503.0,10,204
2025-07-23 11:00:00+00:00,33.0,64,95,8.9,0.0,969.5,378.0,11,204
2025-07-23 12:00:00+00:00,32.6,67,90,8.0,0.1,969.4,239.0,12,204
2025-07-23 13:00:00+00:00,29.9,80,99,5.5,0.0,971.2,115.0,13,204
2025-07-23 14:00:00+00:00,29.1,86,44,5.1,0.0,971.7,17.0,14,204
2025-07-23 15:00:00+00:00,28.7,88,97,5.8,0.0,972.0,0.0,15,204
2025-07-23 16:00:00+00:00,28.5,89,38,5.8,0.0,972.6,0.0,16,204
2025-07-23 17:00:00+00:00,28.4,89,55,5.9,0.0,973.0,0.0,17,204
2025-07-23 18:00:00+00:00,28.2,89,21,6.7,0.0,973.1,0.0,18,204
2025-07-23 19:00:00+00:00,28.0,88,26,5.5,0.0,972.8,0.0,19,204
2025-07-23 20:00:00+00:00,27.7,89,25,3.8,0.0,972.4,0.0,20,204
2025-07-23 21:00:00+00:00,27.3,91,11,2.3,0.0,972.2,0.0,21,204
2025-07-23 22:00:00+00:00,27.1,92,7,1.1,0.0,971.8,0.0,22,204
2025-07-23 23:00:00+00:00,26.5,88,90,9.9,0.8,972.2,0.0,23,204
2025-07-24 00:00:00+00:00,25.4,93,61,11.8,0.6,972.4,0.0,0,205
2025-07-24 01:00:00+00:00,27.8,82,40,9.2,0.1,972.2,18.0,1,205
2025-07-24 02:00:00+00:00,28.5,81,41,6.5,0.0,972.8,119.0,2,205
2025-07-24 03:00:00+00:00,29.5,79,15,7.2,0.0,973.2,236.0,3,205
2025-07-24 04:00:00+00:00,31.3,71,11,8.6,0.0,973.6,508.0,4,205
2025-07-24 05:00:00+00:00,32.7,65,26,8.9,0.0,973.9,666.0,5,205
2025-07-24 06:00:00+00:00,33.8,58,32,8.4,0.0,973.5,735.0,6,205
2025-07-24 07:00:00+00:00,34.5,54,28,8.2,0.0,972.6,774.0,7,205
2025-07-24 08:00:00+00:00,35.0,52,86,8.0,0.0,971.3,803.0,8,205
2025-07-24 09:00:00+00:00,35.4,51,35,7.6,0.0,970.1,732.0,9,205
2025-07-24 10:00:00+00:00,35.5,50,26,9.0,0.0,969.3,632.0,10,205
2025-07-24 11:00:00+00:00,35.1,51,33,9.9,0.0,968.6,467.0,11,205
2025-07-24 12:00:00+00:00,34.4,54,23,9.7,0.0,968.5,296.0,12,205
2025-07-24 13:00:00+00:00,32.6,64,9,5.5,0.0,970.1,131.0,13,205
2025-07-24 14:00:00+00:00,31.2,73,9,3.6,0.0,970.4,19.0,14,205
2025-07-24 15:00:00+00:00,30.6,74,13,4.9,0.0,971.0,0.0,15,205
2025-07-24 16:00:00+00:00,30.1,75,2,9.1,0.0,971.8,0.0,16,205
2025-07-24 17:00:00+00:00,29.2,78,13,6.2,0.0,972.4,0.0,17,205
2025-07-24 18:00:00+00:00,28.7,80,10,5.1,0.0,972.5,0.0,18,205
2025-07-24 19:00:00+00:00,28.2,81,0,5.8,0.0,972.2,0.0,19,205
2025-07-24 20:00:00+00:00,27.6,84,1,5.7,0.0,971.8,0.0,20,205
2025-07-24 21:00:00+00:00,27.3,85,2,5.5,0.0,971.1,0.0,21,205
2025-07-24 22:00:00+00:00,27.1,86,0,5.9,0.0,970.6,0.0,22,205
2025-07-24 23:00:00+00:00,26.8,87,1,5.8,0.0,971.0,0.0,23,205
2025-07-25 00:00:00+00:00,26.6,88,3,5.4,0.0,971.5,0.0,0,206
2025-07-25 01:00:00+00:00,28.5,84,6,6.7,0.0,971.5,18.0,1,206
2025-07-25 02:00:00+00:00,29.3,82,7,4.5,0.0,972.0,108.0,2,206
2025-07-25 03:00:00+00:00,31.0,75,8,5.7,0.0,972.4,300.0,3,206
2025-07-25 04:00:00+00:00,32.8,64,11,8.7,0.0,972.9,503.0,4,206
2025-07-25 05:00:00+00:00,34.1,56,3,10.4,0.0,972.9,655.0,5,206
2025-07-25 06:00:00+00:00,35.0,51,19,10.6,0.0,972.5,711.0,6,206
2025-07-25 07:00:00+00:00,35.5,48,24,10.1,0.0,972.0,709.0,7,206
2025-07-25 08:00:00+00:00,35.8,48,55,9.6,0.0,971.2,711.0,8,206
2025-07-25 09:00:00+00:00,36.3,48,98,9.3,0.0,970.3,719.0,9,206
2025-07-25 10:00:00+00:00,36.2,47,88,10.1,0.0,969.6,576.0,10,206
2025-07-25 11:00:00+00:00,35.7,48,8,10.5,0.0,968.9,446.0,11,206
2025-07-25 12:00:00+00:00,35.2,51,23,7.6,0.0,969.1,298.0,12,206
2025-07-25 13:00:00+00:00,34.5,54,10,5.9,0.0,969.7,129.0,13,206
2025-07-25 14:00:00+00:00,33.1,65,10,3.2,0.0,970.5,18.0,14,206
2025-07-25 15:00:00+00:00,32.4,71,65,2.3,0.0,971.4,0.0,15,206
2025-07-25 16:00:00+00:00,31.8,76,34,1.3,0.0,972.7,0.0,16,206
2025-07-25 17:00:00+00:00,31.5,78,100,0.2,0.0,972.6,0.0,17,206
2025-07-25 18:00:00+00:00,31.0,78,100,1.6,0.5,973.2,0.0,18,206
2025-07-25 19:00:00+00:00,30.5,75,100,11.7,0.0,972.8,0.0,19,206
2025-07-25 20:00:00+00:00,28.7,83,100,9.1,0.0,972.6,0.0,20,206
2025-07-25 21:00:00+00:00,28.1,86,100,3.4,0.0,972.6,0.0,21,206
2025-07-25 22:00:00+00:00,27.7,88,98,7.2,0.0,972.1,0.0,22,206
2025-07-25 23:00:00+00:00,27.2,90,36,6.5,0.0,972.1,0.0,23,206
2025-07-26 00:00:00+00:00,26.9,92,100,2.5,0.0,972.3,0.0,0,207
2025-07-26 01:00:00+00:00,27.5,89,100,3.1,1.7,973.5,9.0,1,207
2025-07-26 02:00:00+00:00,27.6,90,73,4.5,0.6,973.6,81.0,2,207
2025-07-26 03:00:00+00:00,28.7,84,65,4.3,0.0,973.8,240.0,3,207
2025-07-26 04:00:00+00:00,30.5,75,100,3.6,0.0,974.2,452.0,4,207
2025-07-26 05:00:00+00:00,31.7,69,100,2.2,0.0,974.1,470.0,5,207
2025-07-26 06:00:00+00:00,32.5,66,100,1.3,0.0,973.8,503.0,6,207
2025-07-26 07:00:00+00:00,33.5,62,96,2.6,0.0,973.2,647.0,7,207
2025-07-26 08:00:00+00:00,34.0,60,21,3.3,0.0,972.4,604.0,8,207
2025-07-26 09:00:00+00:00,34.8,55,72,3.5,0.0,971.4,673.0,9,207
2025-07-26 10:00:00+00:00,35.3,53,100,2.4,0.0,970.4,644.0,10,207
2025-07-26 11:00:00+00:00,35.4,53,99,3.9,0.0,970.1,470.0,11,207
2025-07-26 12:00:00+00:00,34.2,56,100,5.7,0.0,970.4,288.0,12,207
2025-07-26 13:00:00+00:00,33.3,62,100,6.5,0.0,971.3,119.0,13,207
2025-07-26 14:00:00+00:00,32.5,67,100,6.9,0.0,972.2,17.0,14,207
2025-07-26 15:00:00+00:00,31.8,72,100,6.8,0.0,972.8,0.0,15,207
2025-07-26 16:00:00+00:00,31.2,76,63,6.4,0.0,973.5,0.0,16,207
2025-07-26 17:00:00+00:00,30.8,78,55,5.6,0.0,973.6,0.0,17,207
2025-07-26 18:00:00+00:00,30.4,80,96,2.5,0.0,973.5,0.0,18,207
2025-07-26 19:00:00+00:00,30.2,83,100,1.2,0.0,973.2,0.0,19,207
2025-07-26 20:00:00+00:00,29.8,84,99,4.4,0.0,973.1,0.0,20,207
2025-07-26 21:00:00+00:00,29.4,86,98,6.1,0.0,972.8,0.0,21,207
2025-07-26 22:00:00+00:00,29.0,86,98,5.6,0.0,972.6,0.0,22,207
2025-07-26 23:00:00+00:00,28.9,85,99,3.9,0.0,972.8,0.0,23,207
2025-07-27 00:00:00+00:00,28.8,83,79,5.3,0.0,973.2,0.0,0,208
2025-07-27 01:00:00+00:00,29.0,83,80,3.0,0.1,973.6,20.0,1,208
2025-07-27 02:00:00+00:00,30.1,75,35,2.6,0.0,974.1,120.0,2,208
2025-07-27 03:00:00+00:00,31.6,67,67,7.5,0.0,974.4,292.0,3,208
2025-07-27 04:00:00+00:00,32.5,61,65,12.3,0.0,974.1,478.0,4,208
2025-07-27 05:00:00+00:00,33.2,59,36,11.1,0.4,973.6,604.0,5,208
2025-07-27 06:00:00+00:00,34.0,58,90,9.4,0.3,973.1,738.0,6,208
2025-07-27 07:00:00+00:00,35.3,53,99,7.9,0.1,972.9,825.0,7,208
2025-07-27 08:00:00+00:00,35.7,51,32,6.9,0.0,972.1,772.0,8,208
2025-07-27 09:00:00+00:00,36.2,49,16,7.1,0.0,971.0,735.0,9,208
2025-07-27 10:00:00+00:00,36.3,49,13,7.4,0.0,970.3,633.0,10,208
2025-07-27 11:00:00+00:00,36.0,50,11,7.4,0.0,969.6,483.0,11,208
2025-07-27 12:00:00+00:00,35.4,52,87,8.3,0.0,969.7,295.0,12,208
2025-07-27 13:00:00+00:00,33.3,59,97,8.5,0.0,971.3,124.0,13,208
2025-07-27 14:00:00+00:00,32.5,63,100,8.3,0.0,971.6,17.0,14,208
2025-07-27 15:00:00+00:00,32.0,67,99,7.6,0.0,972.5,0.0,15,208
2025-07-27 16:00:00+00:00,31.5,70,99,6.9,0.0,973.3,0.0,16,208
2025-07-27 17:00:00+00:00,30.9,73,100,6.6,0.0,973.5,0.0,17,208
2025-07-27 18:00:00+00:00,30.3,76,100,6.0,0.0,973.3,0.0,18,208
2025-07-27 19:00:00+00:00,29.9,78,100,5.2,0.0,972.9,0.0,19,208
2025-07-27 20:00:00+00:00,29.6,80,99,4.8,0.0,972.7,0.0,20,208
2025-07-27 21:00:00+00:00,29.2,82,100,5.3,0.0,972.4,0.0,21,208
2025-07-27 22:00:00+00:00,28.7,85,100,5.2,0.0,972.0,0.0,22,208
2025-07-27 23:00:00+00:00,28.4,87,100,5.4,0.0,971.8,0.0,23,208
2025-07-28 00:00:00+00:00,28.1,88,94,5.1,0.0,972.2,0.0,0,209
2025-07-28 01:00:00+00:00,29.4,81,99,4.1,0.0,973.1,18.0,1,209
2025-07-28 02:00:00+00:00,30.2,76,99,5.0,0.0,973.5,104.0,2,209
2025-07-28 03:00:00+00:00,31.8,66,59,5.4,0.0,973.8,315.0,3,209
2025-07-28 04:00:00+00:00,33.1,60,21,4.1,0.0,974.1,485.0,4,209
2025-07-28 05:00:00+00:00,34.4,54,26,3.5,0.0,974.1,655.0,5,209
2025-07-28 06:00:00+00:00,35.6,49,28,3.1,0.0,973.5,746.0,6,209
2025-07-28 07:00:00+00:00,36.2,46,49,0.5,0.3,973.3,724.0,7,209
2025-07-28 08:00:00+00:00,36.2,47,84,2.3,0.9,972.6,756.0,8,209
2025-07-28 09:00:00+00:00,36.3,49,100,2.0,0.2,971.5,719.0,9,209
2025-07-28 10:00:00+00:00,36.6,49,100,1.0,0.0,970.6,590.0,10,209
2025-07-28 11:00:00+00:00,36.6,49,99,2.2,0.0,970.0,468.0,11,209
2025-07-28 12:00:00+00:00,35.4,52,99,3.2,0.0,970.3,266.0,12,209
2025-07-28 13:00:00+00:00,33.4,58,97,3.4,0.2,972.0,119.0,13,209
2025-07-28 14:00:00+00:00,32.2,65,97,6.9,0.0,972.7,16.0,14,209
2025-07-28 15:00:00+00:00,31.3,73,100,7.8,0.0,973.3,0.0,15,209
2025-07-28 16:00:00+00:00,30.5,78,99,9.2,0.0,974.0,0.0,16,209
2025-07-28 17:00:00+00:00,29.8,80,100,9.7,0.0,974.6,0.0,17,209
2025-07-28 18:00:00+00:00,29.2,83,75,8.0,0.0,974.3,0.0,18,209
2025-07-28 19:00:00+00:00,28.6,86,95,6.5,0.0,974.1,0.0,19,209
2025-07-28 20:00:00+00:00,28.2,88,67,4.7,0.0,973.7,0.0,20,209
2025-07-28 21:00:00+00:00,27.9,90,96,4.8,0.0,973.0,0.0,21,209
2025-07-28 22:00:00+00:00,27.7,91,99,5.1,0.0,972.8,0.0,22,209
2025-07-28 23:00:00+00:00,27.5,92,93,7.4,0.0,972.9,0.0,23,209
2025-07-29 00:00:00+00:00,27.2,93,99,6.3,0.0,973.2,0.0,0,210
2025-07-29 01:00:00+00:00,27.3,88,91,3.9,0.5,973.6,18.0,1,210
2025-07-29 02:00:00+00:00,27.5,88,99,3.0,0.8,974.4,88.0,2,210
2025-07-29 03:00:00+00:00,28.3,85,89,5.8,0.4,974.5,246.0,3,210
2025-07-29 04:00:00+00:00,29.7,78,100,2.3,0.0,974.7,381.0,4,210
2025-07-29 05:00:00+00:00,30.7,75,100,2.7,0.0,974.7,519.0,5,210
2025-07-29 06:00:00+00:00,31.5,71,100,4.7,0.1,974.1,448.0,6,210
2025-07-29 07:00:00+00:00,31.1,75,98,3.0,0.5,973.8,499.0,7,210
2025-07-29 08:00:00+00:00,32.1,71,81,2.4,0.3,973.0,597.0,8,210
2025-07-29 09:00:00+00:00,32.9,68,99,2.4,0.2,972.1,639.0,9,210
2025-07-29 10:00:00+00:00,31.8,71,100,7.6,0.1,971.2,443.0,10,210
2025-07-29 11:00:00+00:00,29.7,81,100,5.8,0.7,971.1,289.0,11,210
2025-07-29 12:00:00+00:00,30.1,81,99,4.7,0.2,971.3,236.0,12,210
2025-07-29 13:00:00+00:00,29.7,77,100,6.1,0.0,972.9,112.0,13,210
2025-07-29 14:00:00+00:00,29.1,81,100,5.5,0.0,973.4,16.0,14,210
2025-07-29 15:00:00+00:00,28.6,84,100,7.4,0.0,974.1,0.0,15,210
2025-07-29 16:00:00+00:00,28.2,85,99,6.8,0.0,974.9,0.0,16,210
2025-07-29 17:00:00+00:00,28.0,87,99,6.0,0.0,975.2,0.0,17,210
2025-07-29 18:00:00+00:00,27.6,88,97,5.6,0.0,975.3,0.0,18,210
2025-07-29 19:00:00+00:00,27.3,90,100,6.3,0.0,975.0,0.0,19,210
2025-07-29 20:00:00+00:00,27.0,91,100,7.0,0.0,974.4,0.0,20,210
2025-07-29 21:00:00+00:00,26.7,93,75,7.2,0.0,974.2,0.0,21,210
2025-07-29 22:00:00+00:00,26.5,94,100,7.4,0.0,973.9,0.0,22,210
