time,temperature_2m,relative_humidity_2m,cloud_cover,pressure_msl,wind_speed_10m,hour,day_of_year
2024-05-17 18:00:00+00:00,31.7,23,0,1003.0,9.4,18,138
2024-05-17 19:00:00+00:00,31.4,24,2,1002.5,10.1,19,138
2024-05-17 20:00:00+00:00,30.0,27,27,1002.0,10.0,20,138
2024-05-17 21:00:00+00:00,30.3,27,0,1002.1,8.7,21,138
2024-05-17 22:00:00+00:00,29.1,29,0,1002.1,9.1,22,138
2024-05-17 23:00:00+00:00,28.1,31,0,1002.2,7.2,23,138
2024-05-18 00:00:00+00:00,27.1,34,0,1002.3,6.5,0,139
2024-05-18 01:00:00+00:00,30.9,37,0,1003.1,2.9,1,139
2024-05-18 02:00:00+00:00,33.7,32,0,1003.6,4.4,2,139
2024-05-18 03:00:00+00:00,37.0,26,0,1003.6,2.3,3,139
2024-05-18 04:00:00+00:00,39.7,21,0,1003.2,2.2,4,139
2024-05-18 05:00:00+00:00,42.0,13,0,1002.5,4.1,5,139
2024-05-18 06:00:00+00:00,43.5,10,7,1001.8,13.0,6,139
2024-05-18 07:00:00+00:00,43.7,10,43,1000.8,18.9,7,139
2024-05-18 08:00:00+00:00,43.9,11,7,1000.1,19.3,8,139
2024-05-18 09:00:00+00:00,44.0,11,9,999.1,19.8,9,139
2024-05-18 10:00:00+00:00,43.6,11,5,998.2,21.3,10,139
2024-05-18 11:00:00+00:00,43.5,11,3,997.6,19.2,11,139
2024-05-18 12:00:00+00:00,42.9,11,36,997.2,20.3,12,139
2024-05-18 13:00:00+00:00,40.6,12,5,997.7,26.6,13,139
2024-05-18 14:00:00+00:00,39.7,12,1,998.1,21.3,14,139
2024-05-18 15:00:00+00:00,37.7,14,0,998.9,15.3,15,139
2024-05-18 16:00:00+00:00,36.2,15,0,999.4,12.2,16,139
2024-05-18 17:00:00+00:00,35.0,16,0,999.9,13.7,17,139
2024-05-18 18:00:00+00:00,33.9,17,0,1000.2,11.9,18,139
2024-05-18 19:00:00+00:00,32.4,18,0,999.9,8.6,19,139
2024-05-18 20:00:00+00:00,31.1,20,0,999.5,8.1,20,139
2024-05-18 21:00:00+00:00,31.0,21,0,999.7,9.9,21,139
2024-05-18 22:00:00+00:00,29.1,24,0,999.7,8.3,22,139
2024-05-18 23:00:00+00:00,28.9,24,0,1000.0,6.9,23,139
2024-05-19 00:00:00+00:00,27.7,27,0,1000.2,6.6,0,140
2024-05-19 01:00:00+00:00,30.8,26,0,1001.0,5.1,1,140
2024-05-19 02:00:00+00:00,32.7,24,0,1002.0,11.5,2,140
2024-05-19 03:00:00+00:00,35.5,21,0,1002.1,10.9,3,140
2024-05-19 04:00:00+00:00,37.8,18,0,1002.0,10.3,4,140
2024-05-19 05:00:00+00:00,39.8,17,0,1001.6,10.5,5,140
2024-05-19 06:00:00+00:00,42.3,14,0,1000.7,8.8,6,140
2024-05-19 07:00:00+00:00,44.0,10,4,999.6,12.6,7,140
2024-05-19 08:00:00+00:00,44.6,10,12,998.5,20.2,8,140
2024-05-19 09:00:00+00:00,44.9,9,4,997.4,20.4,9,140
2024-05-19 10:00:00+00:00,44.3,9,3,996.6,26.4,10,140
2024-05-19 11:00:00+00:00,43.6,10,3,996.5,24.4,11,140
2024-05-19 12:00:00+00:00,43.0,10,1,996.2,21.7,12,140
2024-05-19 13:00:00+00:00,41.4,10,42,996.3,20.4,13,140
2024-05-19 14:00:00+00:00,38.6,12,3,997.1,11.6,14,140
2024-05-19 15:00:00+00:00,36.4,16,0,997.8,11.0,15,140
2024-05-19 16:00:00+00:00,34.5,19,2,998.6,9.0,16,140
2024-05-19 17:00:00+00:00,33.6,19,0,999.2,8.9,17,140
2024-05-19 18:00:00+00:00,33.7,17,8,999.1,9.6,18,140
2024-05-19 19:00:00+00:00,32.9,19,59,998.8,8.1,19,140
2024-05-19 20:00:00+00:00,31.2,22,74,998.5,7.6,20,140
2024-05-19 21:00:00+00:00,30.6,24,92,998.9,9.2,21,140
2024-05-19 22:00:00+00:00,30.3,24,100,999.1,10.5,22,140
2024-05-19 23:00:00+00:00,29.8,26,60,999.7,9.7,23,140
2024-05-20 00:00:00+00:00,29.1,27,0,1000.3,8.6,0,141
2024-05-20 01:00:00+00:00,30.8,27,82,1001.6,11.3,1,141
2024-05-20 02:00:00+00:00,32.9,25,4,1002.2,8.0,2,141
2024-05-20 03:00:00+00:00,35.5,21,8,1002.8,8.6,3,141
2024-05-20 04:00:00+00:00,37.7,19,100,1003.1,7.0,4,141
2024-05-20 05:00:00+00:00,39.5,17,100,1002.7,6.5,5,141
2024-05-20 06:00:00+00:00,41.0,15,51,1002.3,6.4,6,141
2024-05-20 07:00:00+00:00,42.5,14,4,1001.3,9.6,7,141
2024-05-20 08:00:00+00:00,43.3,13,18,1000.2,14.7,8,141
2024-05-20 09:00:00+00:00,43.6,12,2,999.1,18.7,9,141
2024-05-20 10:00:00+00:00,43.4,12,8,998.3,21.3,10,141
2024-05-20 11:00:00+00:00,43.3,11,2,997.7,23.5,11,141
2024-05-20 12:00:00+00:00,42.1,12,19,997.7,19.9,12,141
2024-05-20 13:00:00+00:00,41.4,10,0,997.8,28.3,13,141
2024-05-20 14:00:00+00:00,39.1,12,0,998.9,13.7,14,141
2024-05-20 15:00:00+00:00,35.6,16,0,999.7,7.3,15,141
2024-05-20 16:00:00+00:00,33.7,23,0,1000.1,6.7,16,141
2024-05-20 17:00:00+00:00,32.3,26,0,1000.6,7.6,17,141
2024-05-20 18:00:00+00:00,32.3,25,0,1000.8,7.2,18,141
2024-05-20 19:00:00+00:00,31.6,26,0,1000.8,9.0,19,141
2024-05-20 20:00:00+00:00,31.5,24,0,1000.4,10.1,20,141
2024-05-20 21:00:00+00:00,30.5,24,0,1000.0,7.6,21,141
2024-05-20 22:00:00+00:00,29.9,25,0,1000.1,8.4,22,141
2024-05-20 23:00:00+00:00,30.0,25,0,1000.4,10.5,23,141
2024-05-21 00:00:00+00:00,29.7,28,0,1000.8,7.5,0,142
2024-05-21 01:00:00+00:00,29.1,42,0,1002.8,13.7,1,142
2024-05-21 02:00:00+00:00,30.9,42,0,1003.1,14.8,2,142
2024-05-21 03:00:00+00:00,32.9,39,0,1003.7,13.5,3,142
2024-05-21 04:00:00+00:00,34.9,37,0,1003.9,14.1,4,142
2024-05-21 05:00:00+00:00,36.8,33,0,1003.4,12.8,5,142
2024-05-21 06:00:00+00:00,38.5,30,0,1002.6,10.9,6,142
2024-05-21 07:00:00+00:00,40.1,26,0,1001.6,9.0,7,142
2024-05-21 08:00:00+00:00,41.3,23,0,1000.5,5.3,8,142
2024-05-21 09:00:00+00:00,42.2,19,7,999.6,6.8,9,142
2024-05-21 10:00:00+00:00,42.5,16,13,999.0,10.6,10,142
2024-05-21 11:00:00+00:00,42.6,14,11,998.6,13.8,11,142
2024-05-21 12:00:00+00:00,41.5,16,2,998.5,15.8,12,142
2024-05-21 13:00:00+00:00,38.3,32,16,999.9,6.1,13,142
2024-05-21 14:00:00+00:00,35.8,25,0,1000.0,7.8,14,142
2024-05-21 15:00:00+00:00,34.6,27,0,1000.1,8.4,15,142
2024-05-21 16:00:00+00:00,34.5,27,0,1000.6,9.2,16,142
2024-05-21 17:00:00+00:00,33.3,30,0,1000.8,7.9,17,142
2024-05-21 18:00:00+00:00,31.8,33,0,1001.2,7.1,18,142
2024-05-21 19:00:00+00:00,31.8,32,4,1001.1,8.2,19,142
2024-05-21 20:00:00+00:00,31.0,34,0,1000.9,7.4,20,142
2024-05-21 21:00:00+00:00,30.6,38,0,1001.2,10.4,21,142
2024-05-21 22:00:00+00:00,30.3,44,0,1001.5,12.8,22,142
2024-05-21 23:00:00+00:00,30.0,46,0,1001.6,12.8,23,142
2024-05-22 00:00:00+00:00,29.8,47,0,1002.4,13.6,0,143
2024-05-22 01:00:00+00:00,31.5,45,2,1003.4,12.9,1,143
2024-05-22 02:00:00+00:00,32.7,48,0,1004.2,17.7,2,143
2024-05-22 03:00:00+00:00,34.4,45,3,1004.3,17.0,3,143
2024-05-22 04:00:00+00:00,36.4,40,1,1004.4,19.2,4,143
2024-05-22 05:00:00+00:00,37.5,38,0,1003.9,24.4,5,143
2024-05-22 06:00:00+00:00,39.1,33,0,1002.9,20.8,6,143
2024-05-22 07:00:00+00:00,40.8,28,0,1001.5,17.8,7,143
2024-05-22 08:00:00+00:00,41.1,26,6,1000.8,17.8,8,143
2024-05-22 09:00:00+00:00,37.7,32,80,1001.4,12.6,9,143
2024-05-22 10:00:00+00:00,39.4,25,11,999.9,1.3,10,143
2024-05-22 11:00:00+00:00,39.9,22,2,999.2,6.4,11,143
2024-05-22 12:00:00+00:00,39.4,23,0,998.8,8.9,12,143
2024-05-22 13:00:00+00:00,38.2,27,8,998.7,23.1,13,143
2024-05-22 14:00:00+00:00,36.2,35,5,999.0,22.1,14,143
2024-05-22 15:00:00+00:00,35.0,38,0,999.9,19.7,15,143
2024-05-22 16:00:00+00:00,34.8,37,0,1000.6,16.2,16,143
2024-05-22 17:00:00+00:00,34.3,39,0,1000.6,19.4,17,143
2024-05-22 18:00:00+00:00,33.6,40,0,1001.1,12.4,18,143
2024-05-22 19:00:00+00:00,32.8,41,0,1000.8,13.3,19,143
2024-05-22 20:00:00+00:00,32.3,42,0,1000.7,12.0,20,143
2024-05-22 21:00:00+00:00,31.6,45,0,1000.9,11.5,21,143
2024-05-22 22:00:00+00:00,31.2,47,0,1001.1,12.7,22,143
2024-05-22 23:00:00+00:00,30.9,48,0,1001.5,15.8,23,143
2024-05-23 00:00:00+00:00,30.5,49,0,1002.0,15.7,0,144
2024-05-23 01:00:00+00:00,31.5,50,19,1002.8,17.9,1,144
2024-05-23 02:00:00+00:00,32.2,52,15,1002.6,22.9,2,144
2024-05-23 03:00:00+00:00,34.0,47,2,1002.8,21.1,3,144
2024-05-23 04:00:00+00:00,35.9,42,3,1003.2,19.4,4,144
2024-05-23 05:00:00+00:00,37.6,37,9,1002.9,20.7,5,144
2024-05-23 06:00:00+00:00,38.8,34,12,1002.5,19.4,6,144
2024-05-23 07:00:00+00:00,40.1,30,10,1001.2,15.8,7,144
2024-05-23 08:00:00+00:00,40.7,27,11,1000.2,12.5,8,144
2024-05-23 09:00:00+00:00,41.1,24,24,999.2,7.6,9,144
2024-05-23 10:00:00+00:00,41.0,22,25,998.4,2.9,10,144
2024-05-23 11:00:00+00:00,40.8,21,19,998.1,2.2,11,144
2024-05-23 12:00:00+00:00,40.5,21,11,997.7,5.5,12,144
2024-05-23 13:00:00+00:00,38.8,19,4,998.5,17.2,13,144
2024-05-23 14:00:00+00:00,36.9,24,0,998.6,19.0,14,144
2024-05-23 15:00:00+00:00,35.7,29,0,999.5,15.3,15,144
2024-05-23 16:00:00+00:00,34.7,32,0,1000.1,12.6,16,144
2024-05-23 17:00:00+00:00,34.0,35,0,1000.4,12.2,17,144
2024-05-23 18:00:00+00:00,33.6,37,0,1000.6,13.7,18,144
2024-05-23 19:00:00+00:00,33.1,40,0,1000.3,16.3,19,144
2024-05-23 20:00:00+00:00,32.3,43,0,1000.4,13.4,20,144
2024-05-23 21:00:00+00:00,31.6,46,0,1000.5,12.7,21,144
2024-05-23 22:00:00+00:00,31.1,48,0,1000.7,13.0,22,144
2024-05-23 23:00:00+00:00,30.8,50,0,1001.1,15.3,23,144
2024-05-24 00:00:00+00:00,30.4,51,0,1001.7,14.8,0,145
2024-05-24 01:00:00+00:00,31.6,50,0,1002.7,13.3,1,145
2024-05-24 02:00:00+00:00,32.9,46,0,1003.7,17.6,2,145
2024-05-24 03:00:00+00:00,34.4,43,0,1003.7,19.2,3,145
2024-05-24 04:00:00+00:00,36.3,38,0,1003.6,20.6,4,145
2024-05-24 05:00:00+00:00,37.8,34,3,1003.3,19.9,5,145
2024-05-24 06:00:00+00:00,38.9,31,5,1002.7,14.7,6,145
2024-05-24 07:00:00+00:00,39.8,29,10,1001.6,10.7,7,145
2024-05-24 08:00:00+00:00,40.3,27,9,1000.5,8.5,8,145
2024-05-24 09:00:00+00:00,40.6,26,12,999.5,8.2,9,145
2024-05-24 10:00:00+00:00,40.9,25,14,998.7,10.5,10,145
2024-05-24 11:00:00+00:00,40.3,25,10,998.1,13.2,11,145
2024-05-24 12:00:00+00:00,39.6,26,7,997.9,9.5,12,145
2024-05-24 13:00:00+00:00,39.2,22,0,998.0,9.8,13,145
2024-05-24 14:00:00+00:00,37.5,25,3,998.2,11.6,14,145
2024-05-24 15:00:00+00:00,36.2,27,1,998.7,7.4,15,145
2024-05-24 16:00:00+00:00,34.3,31,1,999.5,7.1,16,145
2024-05-24 17:00:00+00:00,33.1,34,0,1000.3,7.7,17,145
2024-05-24 18:00:00+00:00,32.4,37,0,1000.6,6.7,18,145
2024-05-24 19:00:00+00:00,32.1,38,0,1000.4,6.0,19,145
2024-05-24 20:00:00+00:00,32.0,39,0,999.9,7.1,20,145
2024-05-24 21:00:00+00:00,31.9,41,0,999.4,9.3,21,145
2024-05-24 22:00:00+00:00,31.8,43,0,999.3,10.0,22,145
2024-05-24 23:00:00+00:00,31.3,45,0,999.4,9.3,23,145
2024-05-25 00:00:00+00:00,30.6,48,0,999.8,8.5,0,146
2024-05-25 01:00:00+00:00,32.9,44,31,1000.6,7.2,1,146
2024-05-25 02:00:00+00:00,34.1,42,18,1001.1,4.1,2,146
2024-05-25 03:00:00+00:00,36.1,38,24,1001.4,4.0,3,146
2024-05-25 04:00:00+00:00,37.8,35,0,1001.3,4.5,4,146
2024-05-25 05:00:00+00:00,39.8,30,3,1000.8,7.9,5,146
2024-05-25 06:00:00+00:00,41.3,25,36,1000.1,13.0,6,146
2024-05-25 07:00:00+00:00,42.2,21,8,999.2,12.8,7,146
2024-05-25 08:00:00+00:00,43.6,18,9,998.0,16.1,8,146
2024-05-25 09:00:00+00:00,44.2,16,3,996.7,19.0,9,146
2024-05-25 10:00:00+00:00,44.4,14,2,995.8,20.9,10,146
2024-05-25 11:00:00+00:00,43.8,13,0,995.2,24.8,11,146
2024-05-25 12:00:00+00:00,43.1,13,0,995.1,23.7,12,146
2024-05-25 13:00:00+00:00,42.5,12,3,995.3,27.4,13,146
2024-05-25 14:00:00+00:00,41.2,12,0,996.0,23.3,14,146
2024-05-25 15:00:00+00:00,39.0,13,0,997.0,14.4,15,146
2024-05-25 16:00:00+00:00,35.5,18,0,997.7,9.1,16,146
2024-05-25 17:00:00+00:00,34.2,19,0,998.1,8.3,17,146
2024-05-25 18:00:00+00:00,33.5,20,0,998.2,8.5,18,146
2024-05-25 19:00:00+00:00,31.9,23,0,997.9,11.1,19,146
2024-05-25 20:00:00+00:00,33.7,20,0,997.8,1.8,20,146
2024-05-25 21:00:00+00:00,30.7,25,0,997.9,6.2,21,146
2024-05-25 22:00:00+00:00,33.1,21,0,997.8,4.2,22,146
2024-05-25 23:00:00+00:00,30.2,26,0,998.1,7.1,23,146
2024-05-26 00:00:00+00:00,29.5,28,0,998.8,9.2,0,147
2024-05-26 01:00:00+00:00,31.1,27,0,999.3,10.4,1,147
2024-05-26 02:00:00+00:00,33.5,25,0,999.6,8.9,2,147
2024-05-26 03:00:00+00:00,36.4,22,0,999.5,9.7,3,147
2024-05-26 04:00:00+00:00,39.3,20,0,999.5,12.0,4,147
2024-05-26 05:00:00+00:00,42.0,15,0,998.9,14.9,5,147
2024-05-26 06:00:00+00:00,43.8,10,0,998.3,14.2,6,147
2024-05-26 07:00:00+00:00,44.6,9,0,997.4,14.7,7,147
2024-05-26 08:00:00+00:00,45.1,10,0,996.5,15.0,8,147
2024-05-26 09:00:00+00:00,45.4,10,0,995.4,14.6,9,147
2024-05-26 10:00:00+00:00,46.0,10,0,994.1,16.9,10,147
2024-05-26 11:00:00+00:00,44.9,11,0,993.7,25.9,11,147
2024-05-26 12:00:00+00:00,44.1,12,0,993.4,19.5,12,147
2024-05-26 13:00:00+00:00,42.4,11,0,993.5,16.8,13,147
2024-05-26 14:00:00+00:00,40.6,13,0,994.1,17.9,14,147
2024-05-26 15:00:00+00:00,38.7,15,0,994.5,9.0,15,147
2024-05-26 16:00:00+00:00,35.4,20,0,994.9,10.7,16,147
2024-05-26 17:00:00+00:00,36.7,17,0,995.1,14.2,17,147
2024-05-26 18:00:00+00:00,36.5,17,0,995.3,13.5,18,147
2024-05-26 19:00:00+00:00,33.7,21,0,995.2,9.6,19,147
2024-05-26 20:00:00+00:00,35.7,19,0,995.1,5.4,20,147
2024-05-26 21:00:00+00:00,35.3,19,0,994.8,1.3,21,147
2024-05-26 22:00:00+00:00,30.7,26,0,994.9,9.9,22,147
2024-05-26 23:00:00+00:00,33.2,21,0,995.2,2.2,23,147
2024-05-27 00:00:00+00:00,30.2,28,0,995.5,5.1,0,148
2024-05-27 01:00:00+00:00,32.0,34,44,996.3,9.0,1,148
2024-05-27 02:00:00+00:00,34.0,31,1,996.4,3.8,2,148
2024-05-27 03:00:00+00:00,36.3,30,0,996.3,5.8,3,148
2024-05-27 04:00:00+00:00,38.9,29,0,996.3,6.3,4,148
2024-05-27 05:00:00+00:00,41.8,22,0,995.9,8.0,5,148
2024-05-27 06:00:00+00:00,43.7,16,0,995.2,12.3,6,148
2024-05-27 07:00:00+00:00,44.8,12,0,994.4,16.1,7,148
2024-05-27 08:00:00+00:00,45.2,9,0,993.6,18.1,8,148
2024-05-27 09:00:00+00:00,45.7,8,0,992.5,18.4,9,148
2024-05-27 10:00:00+00:00,45.5,7,0,991.9,22.1,10,148
2024-05-27 11:00:00+00:00,44.9,7,0,991.6,21.9,11,148
2024-05-27 12:00:00+00:00,43.9,8,0,991.3,19.2,12,148
2024-05-27 13:00:00+00:00,42.5,8,0,991.5,16.9,13,148
2024-05-27 14:00:00+00:00,40.0,9,0,992.1,15.1,14,148
2024-05-27 15:00:00+00:00,36.7,12,0,992.7,10.5,15,148
2024-05-27 16:00:00+00:00,34.7,14,0,993.3,10.7,16,148
2024-05-27 17:00:00+00:00,34.2,14,0,993.4,10.5,17,148
2024-05-27 18:00:00+00:00,32.9,16,0,993.2,12.2,18,148
2024-05-27 19:00:00+00:00,33.7,16,0,993.0,8.8,19,148
2024-05-27 20:00:00+00:00,32.5,18,0,992.7,7.9,20,148
2024-05-27 21:00:00+00:00,33.9,16,0,992.1,5.0,21,148
2024-05-27 22:00:00+00:00,29.5,22,0,992.0,5.4,22,148
2024-05-27 23:00:00+00:00,29.5,21,0,992.0,6.0,23,148
2024-05-28 00:00:00+00:00,29.8,18,0,992.4,12.8,0,149
2024-05-28 01:00:00+00:00,28.9,26,0,993.8,6.1,1,149
2024-05-28 02:00:00+00:00,31.4,24,0,994.3,11.8,2,149
2024-05-28 03:00:00+00:00,34.9,21,0,994.5,12.1,3,149
2024-05-28 04:00:00+00:00,38.0,16,0,994.6,10.0,4,149
2024-05-28 05:00:00+00:00,40.6,11,0,994.4,6.6,5,149
2024-05-28 06:00:00+00:00,42.4,9,0,993.8,5.0,6,149
2024-05-28 07:00:00+00:00,43.7,9,0,993.3,7.1,7,149
2024-05-28 08:00:00+00:00,44.7,9,0,992.4,10.9,8,149
2024-05-28 09:00:00+00:00,45.4,8,0,991.6,14.9,9,149
2024-05-28 10:00:00+00:00,45.4,8,0,990.9,15.1,10,149
2024-05-28 11:00:00+00:00,45.8,7,0,990.1,12.4,11,149
2024-05-28 12:00:00+00:00,44.5,7,0,990.0,19.2,12,149
2024-05-28 13:00:00+00:00,41.0,9,0,990.4,7.9,13,149
2024-05-28 14:00:00+00:00,41.9,6,0,990.8,4.8,14,149
2024-05-28 15:00:00+00:00,36.1,10,0,991.5,6.9,15,149
2024-05-28 16:00:00+00:00,34.8,12,0,992.2,8.4,16,149
2024-05-28 17:00:00+00:00,33.8,12,0,992.4,5.9,17,149
2024-05-28 18:00:00+00:00,33.1,14,0,992.3,4.8,18,149
2024-05-28 19:00:00+00:00,32.5,16,0,992.1,5.9,19,149
2024-05-28 20:00:00+00:00,31.7,17,0,992.3,6.6,20,149
2024-05-28 21:00:00+00:00,31.1,17,0,992.6,9.0,21,149
2024-05-28 22:00:00+00:00,31.5,16,0,992.5,10.6,22,149
2024-05-28 23:00:00+00:00,33.3,18,0,993.1,13.6,23,149
2024-05-29 00:00:00+00:00,32.9,22,0,993.5,12.7,0,150
2024-05-29 01:00:00+00:00,34.5,29,0,994.1,11.2,1,150
2024-05-29 02:00:00+00:00,37.1,29,0,994.6,14.4,2,150
2024-05-29 03:00:00+00:00,38.1,30,0,994.8,15.3,3,150
2024-05-29 04:00:00+00:00,39.2,29,0,995.3,8.8,4,150
2024-05-29 05:00:00+00:00,41.1,25,0,995.1,9.6,5,150
2024-05-29 06:00:00+00:00,43.1,20,0,994.6,10.5,6,150
2024-05-29 07:00:00+00:00,44.6,16,23,994.0,11.3,7,150
2024-05-29 08:00:00+00:00,45.6,12,47,993.4,13.7,8,150
2024-05-29 09:00:00+00:00,45.7,10,18,992.9,16.2,9,150
2024-05-29 10:00:00+00:00,45.6,9,37,992.5,17.9,10,150
2024-05-29 11:00:00+00:00,45.7,9,19,991.9,12.4,11,150
2024-05-29 12:00:00+00:00,44.9,9,25,991.9,11.0,12,150
2024-05-29 13:00:00+00:00,41.6,21,92,991.8,2.6,13,150
2024-05-29 14:00:00+00:00,38.8,17,49,993.3,8.6,14,150
2024-05-29 15:00:00+00:00,38.2,16,40,994.0,11.7,15,150
2024-05-29 16:00:00+00:00,38.7,12,0,994.2,9.9,16,150
2024-05-29 17:00:00+00:00,36.8,13,1,994.4,8.4,17,150
2024-05-29 18:00:00+00:00,34.5,17,11,994.5,10.5,18,150
2024-05-29 19:00:00+00:00,35.3,16,29,994.8,9.0,19,150
2024-05-29 20:00:00+00:00,35.9,17,3,994.7,15.5,20,150
2024-05-29 21:00:00+00:00,35.9,17,16,994.8,20.2,21,150
2024-05-29 22:00:00+00:00,34.5,20,92,995.6,14.6,22,150
2024-05-29 23:00:00+00:00,33.6,24,14,996.4,12.8,23,150
2024-05-30 00:00:00+00:00,33.0,29,0,996.7,12.7,0,151
2024-05-30 01:00:00+00:00,33.5,33,0,997.3,17.6,1,151
2024-05-30 02:00:00+00:00,35.3,38,15,998.1,18.2,2,151
2024-05-30 03:00:00+00:00,37.0,35,19,998.8,25.2,3,151
2024-05-30 04:00:00+00:00,39.3,29,0,999.1,24.0,4,151
2024-05-30 05:00:00+00:00,41.0,24,0,998.8,21.7,5,151
2024-05-30 06:00:00+00:00,43.3,17,0,998.2,18.9,6,151
2024-05-30 07:00:00+00:00,45.0,11,3,997.4,17.1,7,151
2024-05-30 08:00:00+00:00,45.3,9,5,996.6,16.9,8,151
2024-05-30 09:00:00+00:00,45.6,8,1,995.7,16.9,9,151
2024-05-30 10:00:00+00:00,45.8,7,1,995.2,16.3,10,151
2024-05-30 11:00:00+00:00,45.5,6,0,995.0,18.1,11,151
2024-05-30 12:00:00+00:00,44.3,7,0,995.1,19.2,12,151
2024-05-30 13:00:00+00:00,42.5,5,0,995.9,11.9,13,151
2024-05-30 14:00:00+00:00,40.6,5,0,996.4,11.8,14,151
2024-05-30 15:00:00+00:00,38.6,6,0,997.0,13.8,15,151
2024-05-30 16:00:00+00:00,35.4,9,0,997.4,13.0,16,151
2024-05-30 17:00:00+00:00,36.6,7,0,997.5,8.7,17,151
2024-05-30 18:00:00+00:00,38.5,6,0,998.0,5.2,18,151
2024-05-30 19:00:00+00:00,36.1,7,0,998.0,5.9,19,151
2024-05-30 20:00:00+00:00,35.7,7,0,997.6,3.4,20,151
2024-05-30 21:00:00+00:00,30.6,11,0,997.2,10.6,21,151
2024-05-30 22:00:00+00:00,34.3,8,0,997.1,4.6,22,151
2024-05-30 23:00:00+00:00,29.5,12,0,997.7,6.5,23,151
2024-05-31 00:00:00+00:00,28.5,13,0,998.3,7.8,0,152
2024-05-31 01:00:00+00:00,29.6,21,0,999.1,13.4,1,152
2024-05-31 02:00:00+00:00,32.3,19,1,1000.4,13.7,2,152
2024-05-31 03:00:00+00:00,35.2,19,16,1000.8,12.2,3,152
2024-05-31 04:00:00+00:00,37.8,18,0,1001.2,15.2,4,152
2024-05-31 05:00:00+00:00,40.3,15,0,1001.0,17.6,5,152
2024-05-31 06:00:00+00:00,42.5,12,0,1000.5,17.9,6,152
2024-05-31 07:00:00+00:00,43.9,11,0,999.6,18.1,7,152
2024-05-31 08:00:00+00:00,45.2,8,34,998.5,18.4,8,152
2024-05-31 09:00:00+00:00,45.9,6,6,997.2,18.4,9,152
2024-05-31 10:00:00+00:00,45.6,6,59,996.7,19.5,10,152
2024-05-31 11:00:00+00:00,44.9,7,10,996.5,21.1,11,152
2024-05-31 12:00:00+00:00,43.4,8,3,996.6,25.5,12,152
2024-05-31 13:00:00+00:00,42.1,9,0,997.1,14.5,13,152
2024-05-31 14:00:00+00:00,39.2,11,0,997.5,11.5,14,152
2024-05-31 15:00:00+00:00,36.9,13,0,998.3,8.2,15,152
2024-05-31 16:00:00+00:00,34.8,15,0,998.6,9.0,16,152
2024-05-31 17:00:00+00:00,34.5,15,0,999.0,8.5,17,152
2024-05-31 18:00:00+00:00,33.4,15,0,998.8,9.2,18,152
2024-05-31 19:00:00+00:00,32.4,16,0,998.2,10.6,19,152
2024-05-31 20:00:00+00:00,32.8,14,0,997.9,10.5,20,152
2024-05-31 21:00:00+00:00,32.7,14,0,997.9,13.0,21,152
2024-05-31 22:00:00+00:00,32.2,16,0,998.1,16.6,22,152
2024-05-31 23:00:00+00:00,32.3,17,0,998.5,12.6,23,152
2024-06-01 00:00:00+00:00,31.3,20,0,999.2,9.7,0,153
2024-06-01 01:00:00+00:00,35.9,15,99,1000.1,22.7,1,153
2024-06-01 02:00:00+00:00,37.6,18,96,1000.7,26.4,2,153
2024-06-01 03:00:00+00:00,38.4,19,24,1001.4,19.2,3,153
2024-06-01 04:00:00+00:00,40.2,19,1,1001.6,16.3,4,153
2024-06-01 05:00:00+00:00,42.4,17,12,1001.1,16.5,5,153
2024-06-01 06:00:00+00:00,43.4,12,75,1000.8,18.2,6,153
2024-06-01 07:00:00+00:00,43.3,10,72,1000.2,15.1,7,153
2024-06-01 08:00:00+00:00,43.6,10,91,999.7,11.8,8,153
2024-06-01 09:00:00+00:00,44.0,10,81,998.9,14.4,9,153
2024-06-01 10:00:00+00:00,43.2,11,100,998.7,20.5,10,153
2024-06-01 11:00:00+00:00,42.5,11,99,998.7,20.5,11,153
2024-06-01 12:00:00+00:00,40.5,14,92,999.4,18.9,12,153
2024-06-01 13:00:00+00:00,36.7,20,100,1001.5,26.3,13,153
2024-06-01 14:00:00+00:00,36.1,22,100,1001.7,18.4,14,153
2024-06-01 15:00:00+00:00,35.4,23,100,1001.8,14.3,15,153
2024-06-01 16:00:00+00:00,34.0,28,100,1001.9,5.4,16,153
2024-06-01 17:00:00+00:00,33.9,26,100,1001.7,5.2,17,153
2024-06-01 18:00:00+00:00,33.5,26,100,1001.6,12.0,18,153
2024-06-01 19:00:00+00:00,33.0,28,97,1001.1,20.7,19,153
2024-06-01 20:00:00+00:00,32.5,32,100,1000.7,13.4,20,153
2024-06-01 21:00:00+00:00,32.1,34,100,1001.1,4.1,21,153
2024-06-01 22:00:00+00:00,31.6,33,100,1001.5,9.8,22,153
2024-06-01 23:00:00+00:00,31.4,32,98,1001.7,9.1,23,153
2024-06-02 00:00:00+00:00,30.5,36,73,1001.9,6.5,0,154
2024-06-02 01:00:00+00:00,32.1,39,95,1002.6,3.1,1,154
2024-06-02 02:00:00+00:00,33.0,38,36,1003.2,7.6,2,154
2024-06-02 03:00:00+00:00,35.1,31,4,1003.6,5.2,3,154
2024-06-02 04:00:00+00:00,37.1,27,2,1004.1,10.1,4,154
2024-06-02 05:00:00+00:00,38.7,23,3,1003.9,5.6,5,154
2024-06-02 06:00:00+00:00,40.0,22,13,1003.3,3.1,6,154
