electricity_kwh,petrol_liters,diesel_liters,car_km,bike_km,public_transport_km,flight_hours,waste_kg,recycling_percent,solar_kwh,household_size,diet_type,monthly_income,carbon_emission_kg
266.228126266023,59.08662673951145,11.10207072901046,1184.7718627280212,651.9330594757505,713.5500318832387,16.763453444158227,67.17160321190579,93.16491109781279,96.51871165476234,1,vegetarian,171814.7796945401,2143.88
97.21858028817869,65.27281237772242,24.002438447639733,257.4525261230595,26.08328668472182,599.5138356628055,19.99394419318138,70.45956283962519,84.72021799769853,147.4114667894858,2,vegetarian,42933.70850644549,2121.56
158.92025713813734,25.566622333181442,22.532240774757106,317.9386353869603,548.7234883490736,1082.7146938285755,6.44807020241299,26.555704125388743,85.21905331047824,316.9338787263855,6,mixed,186435.03374001157,848.11
493.9981669702159,36.45664275198644,48.33916082657139,798.0520302500851,594.934843497373,1429.5062328145805,16.846552145206594,12.811539244813439,57.76418333259878,200.47149200256627,4,mixed,21637.189845314333,2286.88
114.12299430568095,84.36805296649777,65.33962235781452,264.8312883642608,207.5301354128022,1130.3378771086889,17.45972272784815,22.461744040833494,86.64661472904807,339.8359839366159,6,vegetarian,64716.494384825135,1994.45
274.4996690531102,19.494276897015983,60.907972496231395,952.4926053313854,208.33285748853604,269.1729943209065,19.921475775141595,75.91246355108954,77.85658253405535,251.49609826362277,7,mixed,116959.64455725448,2337.57
328.1700804431536,82.68678471733621,20.998756377318138,437.4797780920485,276.21816851094985,1403.2819281966047,6.854402595559588,39.685978432641065,95.32368029110623,251.56847405845943,2,vegetarian,173109.03090172846,1118.41
366.1092367448468,56.26554229027424,19.624839838878394,1187.298928000338,711.7215917272376,588.2001488296008,15.120827874282114,36.393034291701866,6.436840502191554,13.552011259130037,5,non_vegetarian,119634.72277863162,2209.11
301.84190756911136,76.21875111940821,77.26332240855741,1212.1655199215152,606.2660635323716,711.2840413903693,4.576180072839708,5.981326155065762,2.872713365393287,299.8681436967638,5,mixed,51061.601185969594,1198.3
54.396881338632646,71.36073662634715,0.65889932735681,695.6811836330296,845.7626461178046,632.3643560559533,12.495920025842866,8.826101219101336,17.50299407238911,391.1466111801988,4,vegetarian,173216.34343112019,1334.03
196.90758870979636,20.7511495384879,70.37764264481726,271.2159525564529,295.6585718430982,420.82053493157844,14.096851389456752,55.15219471060428,92.90848205079756,189.21142410135388,7,vegetarian,123270.80104662939,1700.53
282.97023952312014,56.88127364338729,15.978281529792397,970.1624416228989,912.0680598883183,1342.566431696226,14.822413850701928,49.237030154374736,60.5565105954246,63.43200598366887,7,non_vegetarian,54145.92425864878,2116.64
89.53992461517501,86.77231528050923,75.78274584718143,1489.1805273953796,743.7061619833584,498.35829884492415,4.143443371689233,48.16462238715528,42.61125176952809,390.7910685522157,3,non_vegetarian,116750.27677169495,1020.86
207.78211904413135,43.211623680192936,27.384582786201577,933.886346913785,395.01167001369697,867.8947045193196,16.974511409923895,13.274215701835367,51.27110614761518,116.05034992714653,5,non_vegetarian,138306.85971796798,2122.14
64.94139895611495,96.65907702233167,35.228141911460185,53.66203607101178,95.26206562545592,360.0503765614953,8.419437207850837,31.404587717401512,82.96045882276701,163.67918229486818,3,vegetarian,139300.21647082234,1113.93
85.36032371975934,45.221510010171805,56.569649115550476,25.94096365062387,256.9836624874825,1196.0630621552705,4.327390354691101,65.92686039801109,92.9109995803924,30.94656564061267,3,non_vegetarian,147560.87569635385,868.19
228.61547429071823,14.278563666788468,47.013524117860825,480.5429557384593,956.7682172148503,1161.29798929378,10.850621767438032,18.118341793747796,72.96988343109099,44.33474627696743,4,mixed,180190.2272367688,1558.98
109.72208931937716,38.94346800776732,25.435146376545823,293.6757102906073,310.36337588407935,444.46820767056596,17.267142592138843,71.20154382368273,75.98478329372963,86.62626822376254,5,vegetarian,166716.18934933393,1913.16
305.3933817177012,95.17024063905372,44.30647326942588,1219.5768107149622,329.9009601490645,1022.3311097151804,19.341758195562274,14.110872526167737,32.0378044163838,219.3864260360804,6,mixed,125462.43033230437,2533.16
360.2592361117696,31.97208493398542,58.456550749030896,1267.2085005540007,189.58893109771702,1055.8102996424245,14.964156434557488,17.68619975929911,46.70351952745392,223.11568074576323,7,mixed,16111.42703451524,2089.38
410.2640145990873,86.80981598670628,3.3867956721993675,387.92815696571427,806.8506011387653,843.7671241571493,0.11245772542724852,40.831247086529636,88.52101934711659,242.49752913715275,2,vegetarian,152409.2500215012,561.11
140.06760991016455,88.12506816818897,0.8959444204563294,488.46716542483904,275.64423024227733,900.8975734075052,2.6940152093191228,75.8974928336403,78.59341100725776,233.52678280303851,6,non_vegetarian,195242.29030334397,678.76
125.36716201658139,35.01865243319611,36.6453551258313,354.370451572672,330.2582483688556,861.6819574361937,1.5254797287773147,29.716075860906773,68.42709184613477,198.09479323336578,6,non_vegetarian,68057.65801983434,506.35
97.05552815048011,8.325765805063213,10.546929424281135,1362.573821056896,414.3481084316266,122.79660599226844,2.024274859877695,54.36634951685367,6.524683588812041,320.8394618408436,6,vegetarian,125310.73720479252,466.18
336.3936122946365,72.45579091588182,53.14754331717715,753.9740019334233,433.7282797746097,1005.3980170706775,7.660699120395503,49.150344199180715,3.9507219453954856,373.559878949549,7,non_vegetarian,156046.6557325598,1332.02
367.9140769191055,31.1512299013986,17.124196498194735,984.2055661230298,411.3407904150217,704.6625147580369,6.769866296572555,16.221697737541813,13.041094311399505,107.90453331169174,3,mixed,131426.90609706426,1231.2
64.21376517153891,78.29236142575724,34.628088543653675,623.223130049405,503.74369537472865,657.6859208121203,2.273699625366201,23.61251760456225,58.13910991978334,52.07747292257396,3,mixed,185284.2898639892,743.47
471.2955108096604,44.26548482604331,15.813674949941516,946.5212902567968,814.5128796164033,1289.9988281727012,17.64470703228498,74.76145794828665,53.638684734114996,170.0349175623832,5,non_vegetarian,99934.59233706612,2377.31
73.38707764316258,48.52667423426216,43.87868685992996,578.7830650826041,819.285040742022,34.84007019167657,12.308551526647204,18.862221773982462,94.26908265470539,10.568950037590374,5,mixed,111050.88748865532,1639.41
293.5833508854817,77.79094067485369,9.284276750765512,509.5176565938382,798.3131337633469,376.97237693813275,15.929266179128978,57.1257417316335,69.47596400433964,353.3275494846706,6,mixed,17266.244169712085,1884.25
369.0772337529124,38.23633310616279,1.8485482229984207,951.7201097602203,101.12483911648751,182.10524976411952,7.4309877771086175,77.35208619502284,29.397261734542603,95.88250409852965,4,vegetarian,181042.04931777928,1241.27
441.93610568573854,44.31273453229145,4.090531048535775,886.5931170734839,799.6788032748141,53.011566914588634,8.204720325751358,13.962949415170856,16.14962938156973,219.718651899318,1,mixed,59833.73425633535,1284.12
371.3391194595925,37.619046876962216,76.3406753212248,440.29193125192444,120.25177348657678,413.51549651392133,6.35242421073456,34.938649264048586,84.9533239328382,46.03799595859029,6,mixed,195900.00411591085,1305.99
410.7776373814063,36.734051527728,11.382897488874866,224.0226754792101,124.72377005225799,1482.7144091920165,8.768532241969822,21.794910833205293,45.96241036890242,221.3029356973137,6,mixed,48400.2087879031,1271.08
202.75258664426272,52.594657690145944,56.67826025094682,552.8650407572064,947.8627716349608,405.34375981136066,12.207545247101073,21.617113805340715,65.34694974088488,15.59738116074576,7,mixed,58156.578900884466,1810.35
416.67130118593053,80.87994445011508,5.4340963378261,622.7964587128638,819.3978447055414,995.558729693657,9.859680156804828,13.923938299976061,56.51436065908029,307.5226782356234,7,mixed,102078.8704764762,1489.92
86.0516808731038,36.176831192256586,8.652828178814573,943.0265001369072,552.4104668680086,177.44833506108222,16.758340123769003,53.71633879935994,10.745634613663501,382.1685850575659,1,mixed,135495.01458625344,1696.38
452.66749522723745,52.42547205377367,40.71010011274677,1371.7931454552956,874.9702044778621,902.771445070845,18.002783372196486,60.97576324330338,5.705838368182703,122.79042597743816,7,mixed,93726.27547412441,2562.66
296.4165692691813,67.07273254426008,37.18967441234749,54.27719629938771,989.3646425518629,1476.7222247074699,9.393677067351984,55.75954325172922,37.70181897164135,103.28584418171704,1,vegetarian,76845.1409999643,1448.61
417.78399648312217,26.9439446303655,76.12642475518956,365.49151881276737,610.6420666317775,437.756285190698,4.794959606972988,74.34923432143646,36.155029754571764,179.19798863473608,3,vegetarian,112616.52577137137,1085.57
253.54322803323507,27.752280490239258,75.58683624165899,290.5739134193405,612.898436981518,1272.1134245633743,18.903848389186177,15.925910653854062,67.37981129689064,247.98946410015031,4,mixed,192076.68042837933,2218.13
339.6099628384362,93.34131270234548,62.36869140339721,753.4416130406754,754.427029159928,1496.3570705498032,14.700772861018454,28.988403003875465,63.22004091011617,75.5849847967232,7,vegetarian,192770.879283163,2272.51
286.88119742125093,72.35345733310886,48.16814641018798,644.5512105647398,232.13895236533278,882.831133081116,12.8025417210776,30.842960727684197,96.89409284639943,321.323198905151,1,vegetarian,72328.50982989499,1651.29
379.21528478989933,57.71866762233089,36.396825391440885,1093.5564357302826,167.12486151879935,464.1016506420531,14.908274672479518,22.40615778851785,85.80995027715717,79.41392534016431,6,vegetarian,139230.14179768338,2104.34
86.7334919137653,64.7720054420612,28.494282746273683,363.6238688172958,759.5807500150726,1010.2968898487343,1.5196356479384576,15.665370811772496,49.658252577528785,2.1896879934832025,5,vegetarian,147163.336428389,655.42
77.15843779575371,2.9299443103418366,75.76700375804444,891.7475486246378,344.9047949941023,1267.2723094029282,1.3525265527534502,41.50276069446978,50.00253525626955,209.7002334342298,7,mixed,134149.25436965772,616.18
161.19645530456592,61.81029655616969,48.23270491397484,1325.785895399939,135.070356305934,257.0253644429675,3.062413051619748,67.58297210355713,67.41292291126943,46.05988446636471,6,mixed,31471.94830287108,1001.78
121.79510605093475,50.95088732242019,46.32580221487956,1366.016609877457,314.8777259177498,678.77364576218,2.9490193488106486,76.59047942024885,11.409058277327555,279.29549015482564,7,vegetarian,112500.37381725351,835.18
442.3026049664908,54.574967977943565,18.55208974151319,1438.1769070875466,358.6368678745754,478.78156518576145,8.41340949698809,14.700547416387325,99.98905646313925,66.98799834740208,3,vegetarian,155017.80544691774,1563.39
148.64629431111996,35.94238268308171,3.7358254308090455,1159.8917281199829,965.2276595056907,425.0384954435698,3.1480816457072835,66.7367921054552,51.8808101243624,326.95215820801417,3,vegetarian,48153.81573162496,638.76
489.1393651186091,8.14738977129419,75.61508638076356,1358.9818593883724,697.9597110879232,1291.2318911102589,17.09051288533193,66.8435842223956,90.99048739089699,188.1472531503992,6,mixed,76159.67777362214,2452.55
201.60310629699808,19.33392336120522,25.098820707572315,351.79630797791134,530.8563173997339,632.4810102327577,11.561938618560516,34.17335911644252,96.7356334652208,226.511161846665,7,non_vegetarian,48722.08340849548,1420.42
131.95306205991466,95.07447132126717,35.4071218659567,296.3714165257155,968.8731386826049,508.6145127058692,7.365237927005028,13.252221810909061,58.16427399022655,74.6340661210847,5,vegetarian,178516.4253466087,1252.66
405.36432821411563,40.8699562270934,9.171195486856547,9.732125670789681,903.1397404741807,905.2658121390206,1.3924507645053419,79.25060050676736,10.334864752477536,58.67523101218515,4,mixed,173121.00705025427,708.59
346.41849897539424,46.66831558308642,66.95394639274336,1060.2665361436475,512.0008566141597,329.1023694560719,11.820555919182503,54.1694772896614,57.334580841997116,252.51698660808478,4,vegetarian,42148.592861905774,1752.98
274.18807240391254,5.270978985343899,2.21054662847445,1406.2007817206165,905.6796353769807,344.84023585211844,2.3306564118425266,78.66467712811853,59.76424371659868,102.18424613667408,1,vegetarian,154504.54460905955,745.21
299.91359792193407,3.756622954398059,66.71926096792772,280.4030175625146,404.3046580626566,780.433096307257,14.864405008052124,41.27416367634939,78.91931367733311,154.37022732710312,5,mixed,79155.45289201097,1857.26
373.64080022251875,71.71814470467577,11.222801023037343,955.4153631403183,230.42066535662465,613.9090929692762,16.05516193487643,34.63947499525466,4.8229266994906155,191.77966157479437,2,mixed,140372.48691783077,2073.36
152.8046335990844,53.80946641211113,70.92512901049217,1119.6896388326663,232.67817682208513,442.47357588348666,10.879525159196824,23.538910697784036,46.63153671950939,91.85344223237588,4,vegetarian,103739.94775335805,1652.48
498.35026222553387,50.87059842162667,58.38181098689259,1391.4213527220847,662.3155244421267,80.9266984111533,2.9920571828171494,78.76790013290146,92.27702583368131,318.1695242238814,1,vegetarian,99675.9975473666,1017.87
488.65692296605243,24.312453042266867,13.173621000584408,970.2903360258325,501.07032070727706,781.1613579577823,15.73725447480931,23.994295209670526,99.12990786786534,375.7697635635622,3,vegetarian,177444.1143515974,1893.01
342.6465588561216,74.47507316299222,45.265439428757446,1455.4405991231285,658.9508470054467,1224.9138084016126,6.156555785186679,6.782206716353777,19.138267875923766,172.7572648240911,4,non_vegetarian,131023.21045922654,1446.1
139.7941029181153,16.82365791084919,25.012505148417556,517.0097115188216,686.0759642621699,1277.0658079290868,4.453062855069197,43.43513101913584,87.05989927350352,367.0193537955055,2,vegetarian,54795.909125400394,627.67
356.1027090940811,18.993474366102003,14.258647912926676,524.8928006571115,22.322872897717616,353.15996958912035,9.411132820368506,33.27878697881866,14.625056163064409,353.0731269369434,3,vegetarian,31044.201959651014,1111.05
82.48928404062913,46.07121713482755,68.73457595288868,814.5187650215183,54.03959234790234,899.4618059212324,18.452924827658357,24.603687757194837,84.11744345678972,66.41889148805032,3,non_vegetarian,187347.30017216073,2243.48
63.79362599261273,28.62798621119409,32.28182132057835,575.2528216738607,532.6777265912499,1283.8219641944106,5.947465841490473,52.59560873608801,27.727772746766355,69.35277832916529,7,vegetarian,39143.330792263485,997.59
165.95729983004617,24.746298123314638,31.8834971492306,2.1385924312989357,191.0354777600769,613.0888924143972,18.111570019452405,32.32014611733667,95.96252660491425,190.96202458815347,5,vegetarian,149474.52966591212,1870.54
258.1803305326923,64.52376445533316,13.5909339845296,1097.658037630481,632.5337688044397,1398.2052259612929,1.0730661747965575,35.168816623765466,69.54967509006372,210.34287169278144,5,vegetarian,104211.4082552354,716.96
440.7226274337712,65.09717452185446,30.645254086862295,1127.575562217725,552.185739170648,1354.4677936943294,1.6704741003589363,6.728420292053324,39.91106013897595,136.45189026095662,6,vegetarian,36612.422721044524,999.0
377.2260813948386,82.45170697999292,69.72934770630802,1120.4619070301558,585.7603583708913,312.2008461282141,13.97122050270494,49.180319641479315,28.097332990816625,125.16839193544689,4,vegetarian,157564.5654421548,2144.58
384.21793453999146,41.77085669729759,29.050296839170873,517.5309999156999,302.45537983101065,388.44724935030564,3.811853228963511,14.155327238528207,23.523752747444536,172.54691592061823,2,non_vegetarian,181852.0618690258,885.24
241.47200050163391,7.308509102615024,76.12828499998304,783.4342099667579,639.8435062778966,270.66299796895333,6.332413663932508,21.035364417156632,68.07923269995851,276.19171255968035,5,non_vegetarian,33086.25541799812,1090.17
205.67074664613332,27.366638492145768,75.704711936671,539.9602772650042,829.492636485023,294.08152718205343,2.727459619611581,58.783836545947864,89.57910025768815,33.75745320475243,1,mixed,22746.877335258316,876.44
216.9674433430712,98.00054631968169,11.591892744587682,24.054600045968655,998.0712535922371,1361.793130760247,6.644965382650967,28.493204463793326,75.49419696143437,284.23280140493614,3,mixed,171471.4907495785,1047.77
494.442303681226,59.62585752327021,14.18490028181159,843.6734119071282,838.4443861722143,1396.7068637889345,5.609199877849267,17.24076480787857,83.47915380165422,370.49610465285394,1,mixed,105181.1534010885,1108.98
68.04913613561712,70.97370848010203,69.01392562655113,185.64099912601657,557.4987596799474,77.84586177769643,14.726752779779673,48.30681102968606,78.13837676345372,305.4026835364118,3,mixed,138161.69883513817,1672.71
440.16417325510184,0.7357829625414536,31.420873513977536,120.0619861371609,193.42959167995656,890.4050335083072,14.040467763780878,21.117837120345545,97.91476664980193,76.67074253846363,1,non_vegetarian,93881.2640760857,1753.76
310.40393385757704,51.820573218252086,0.34991858264074693,1133.2486030451807,681.4458761198209,846.3473442863574,19.09854352856731,25.323366046902876,75.78049268263248,34.99247551085678,3,mixed,88361.36872256314,2416.86
247.3769386353157,3.7528657531803122,21.90974557642968,14.259303627158438,937.6537855579782,585.8214700866898,14.488433703460817,51.600448248340534,21.02285184702738,196.15216359581558,5,vegetarian,66935.23569219794,1611.46
376.3659471868114,56.9230212091448,47.810319455644795,1438.5126654130893,211.8665397323024,947.5463892346605,13.896355060427698,60.489633602293615,79.15984654745148,382.5624356715948,1,vegetarian,116956.34958988895,1873.25
269.00102364111626,92.07708496360753,63.94127727679744,772.8830461688653,255.99562052657708,1421.0517382662752,13.884077781253035,60.47447638966828,32.206936098480085,327.6237149555283,4,non_vegetarian,40363.50246409443,1942.0
443.04045713674725,96.84191305004079,10.671089367460764,1474.5246460592227,149.00854341165115,255.38232408321926,17.659349112963522,41.16825589031228,99.57998626628581,225.09345560519716,4,vegetarian,146273.84624841783,2358.11
455.31583880506633,54.055267538892416,8.843309153338827,86.99635870906263,736.7216436264017,180.61636457468344,5.924734657511001,39.07226832570766,37.66726201001466,57.192569367037116,2,non_vegetarian,114391.65235938177,1128.27
239.77441709305495,45.8204805252216,73.76741228578653,875.2943232988698,406.56150342365925,50.08585624346351,6.001842183876085,64.0733888173443,29.279375584722988,285.5347128446382,2,mixed,171028.96074791896,1094.79
174.5725087557732,94.5017094248494,60.091869425806614,523.9905539638668,62.695638886384074,545.7499617602152,14.824276194098736,19.47760438343878,23.921598550891154,325.1992954430259,7,mixed,184992.68104518479,1849.02
316.55764786701303,67.3609831996695,47.182368062246276,1265.2237392214286,874.9499914902802,506.44271561679903,4.574102743002548,16.415183564634443,65.85146520583697,374.0276545703373,6,vegetarian,181111.48510272338,1067.7
460.5635055275109,6.489927953840946,61.534943199674245,541.8341028514294,557.6719047025666,646.2295322379658,18.240400082959397,54.85212995221323,10.92210883875312,244.8464936639661,2,vegetarian,124233.8737767023,2217.01
144.79798505254996,46.57255776674975,34.30834890453107,390.7313685860236,331.0942920003558,754.9650463214234,10.695634501737722,35.71302007919415,95.35598817329719,205.78632585816342,1,mixed,70559.51796878317,1302.55
330.33496260356725,24.02450184643039,60.67645978473013,1286.32969064987,343.98297606109696,1136.7359910456819,6.002498561856635,58.24988454276357,29.431267864313714,247.6728174270717,3,mixed,77862.23180207981,1214.1
334.20209904163426,46.98043214486815,29.74423930196286,561.9796374798915,290.2512201909068,588.1700856862775,15.521998593799648,24.245016759742697,29.540061103847226,377.30100186341787,6,mixed,133981.85220929005,1808.44
379.90086008687643,45.54655720063617,19.527565799408187,25.249979790842204,455.4801723926418,495.91966404185035,6.2464125975059215,29.365391080007516,4.606609570705911,251.25083446931367,2,mixed,145273.74922918374,944.25
109.20545830726691,58.2144802814742,58.32107370343749,585.4336512590006,337.041688488145,1240.3182303894403,19.265566341437435,72.25082368890429,24.60175178735742,103.03673975748305,5,mixed,40644.251659434245,2352.77
372.1212341069399,35.677049034925126,33.57378337258147,981.7834035164128,547.9463040706094,1274.6950059804847,19.659784194499693,36.62423951161911,41.89793556762377,254.4605631769385,4,non_vegetarian,199610.37397544555,2412.52
459.06463429953845,16.427044945592804,78.51016834609558,381.53930820957277,773.5172522712942,349.14894644002976,13.335924839323923,49.32151022902883,36.96063902242208,351.8978291206219,4,non_vegetarian,30425.588813050606,1784.71
130.85739899160887,50.37194345899563,27.95881458464808,647.9813886377359,674.4612834443735,472.0077340669625,2.272677795004585,13.001164558873212,27.301992143622023,226.80081143840675,5,non_vegetarian,125347.52508898434,635.46
156.89449621574494,83.0202884345762,73.73819364248527,85.07270742333827,294.4568927541171,1237.6745563651325,5.26417699866585,18.412187914456904,4.074383783919822,201.07953120388296,4,mixed,110894.50191639659,1014.14
487.1277923187378,66.40122280676023,74.63700388536635,882.1391872709358,528.7410115397793,119.11236644664724,10.308339244321107,7.691579661698318,30.058137360564242,293.3476998010059,1,vegetarian,122287.75379504103,1653.8
131.4396287192704,33.836786592521584,19.34823576517969,1134.4423857905906,840.1261599122508,488.7701705861068,17.02894900195963,36.82781088212499,77.83309382631201,264.3954780579249,7,vegetarian,111415.32406106811,1975.06
434.4732920163106,93.55230227588572,63.85769452704107,619.9688421016655,68.20623474272547,672.5251605612918,3.6977299388405727,79.16900033712679,43.879228530947124,22.675039581475566,5,mixed,21002.923346402844,1279.42
271.5250354016157,91.22075712491822,34.64596041156521,630.34894920219,78.29726698690476,280.60742280085657,2.0880691802786466,70.54048644885995,29.07753475987136,290.1244563589723,7,mixed,199225.82962804133,742.87
161.25398348142966,20.934839938409876,73.40197817842784,132.42374787737467,556.1700680497535,269.8712949160473,1.4895496637807115,52.46816862053802,30.47921341479578,163.01977203443383,1,mixed,196442.63781821943,523.66
441.8374555726301,3.9417585120362975,36.0099418108191,302.91129676797385,639.1151283898032,637.2930870202931,10.139351247200938,69.58223689680996,55.44375764939008,376.3593120122948,6,mixed,109626.86984151068,1322.34
250.38736475119947,74.13087083507622,59.544297386989285,232.012954691869,211.4130157759041,1131.7825871022835,17.694019391894116,49.56270172643173,30.229267773907477,388.3211953674166,7,non_vegetarian,49586.29046016384,2085.67
281.6678092683606,82.76102613491533,37.35739273310383,722.5316529923069,745.2201266915181,1260.3494693214411,0.847184852877847,32.65766602506032,63.07973198661946,179.49552724982007,4,vegetarian,44758.996956775096,772.88
211.65501622989456,96.78645659513553,18.224060457028493,793.8833114261251,646.2633770407275,1468.85263880426,4.2464306798706914,18.015980082583646,98.9454513725115,387.5179386631691,5,non_vegetarian,20839.221116639073,908.34
316.82788314571735,88.98363940883107,15.948010315574903,1423.41019692639,923.2892682362864,110.97607513757856,13.865140316790034,53.97865563201682,4.117639775380566,124.32820598239852,5,vegetarian,126253.20145279187,2055.1
123.58574266326025,60.053476820641485,34.03449554050765,109.84725641585086,168.95420185853672,325.02330171898905,16.517268702874308,19.478845729305903,16.873675569736868,273.0577685807911,6,vegetarian,100864.94454617912,1744.03
225.9866914932923,53.00523392123808,60.4395725611372,899.8019597325707,751.3742653580107,1134.9447635762965,16.147990585983393,36.30713129000451,17.910754528902405,30.021884443767057,6,non_vegetarian,89099.2388891827,2282.74
486.2355450508794,2.784105126258629,48.405718814461345,789.747790992362,83.64309058326702,810.8980590834927,15.70136114640662,66.93513816164473,44.7070317932015,57.995739406178885,6,non_vegetarian,109790.53481617132,2175.57
166.1600447155074,24.665644684477783,55.09034319204346,774.3496469037437,565.2924095178975,491.5196609436273,2.5959960162667994,14.692197692129637,4.141871205337444,345.8103609511274,5,non_vegetarian,175842.05608423054,622.13
345.5314990435815,45.96147517329264,22.586108058555396,1309.7389310742396,551.8951394991458,308.3844918708653,7.944751643658369,14.676606429259632,47.75215777425167,357.5136157187854,4,non_vegetarian,23436.543749385524,1272.68
196.3355289011127,62.85039000835678,38.51482767660844,308.3077060432297,388.3850446467406,420.71632746367203,19.69489325663493,21.8301811693698,92.89247580766565,213.04447678789788,4,non_vegetarian,113376.96082821551,2194.71
398.06290655897027,55.725183331841066,3.55162119754616,61.159911512057185,844.5711476685673,643.9334254514279,19.777751431761764,46.39379803417243,1.156408869270198,135.90937077876612,4,mixed,143193.21004680402,2313.27
108.89314732325742,74.26359896816905,65.40259327664965,1008.4072614512888,4.370644786012234,265.7268292590491,12.048547839083758,23.87926086949348,36.4938867185181,180.4095727055802,2,mixed,194430.8750812394,1628.67
486.41947028534514,27.976693088704085,79.19137297918996,517.7361962039702,520.1794018985207,1446.338933815126,14.185344094422685,42.739845294125054,76.08937721109648,347.8497956578624,2,vegetarian,150541.50915868377,1917.95
254.20529362263767,56.49526076524732,32.55032500997367,26.38487431878689,217.15354983518742,161.38266689981157,19.02567592570618,27.648695829476537,15.449450033381506,84.39736904836717,7,vegetarian,114141.76321045094,2179.74
156.22270850590877,8.814224339079214,0.877092250523468,377.06101093562074,743.4986191164329,1478.3661517338287,8.998557224824209,42.968165368130414,7.755900252654213,117.94809252063855,3,mixed,155686.05715531303,1152.28
83.0735362985057,41.366552358320696,13.58341116407579,463.9901613252178,43.06742630609717,1262.8399290010088,2.7373371576758654,25.822358675129767,63.077853726263854,314.17717370110705,7,mixed,199441.06318525985,477.36
126.39105728939333,75.0160832954601,52.20215022003351,925.2575651763631,831.5546881815776,634.7274262706086,13.378977510321564,78.5009281706424,0.9950909049507684,374.1077783665663,5,mixed,178859.5276618155,1743.36
283.89827685020794,69.3400853429044,48.96634545630874,258.87869107390816,838.0922267069515,1109.7245015823153,19.20204609801047,41.953842585647585,80.17704911697157,37.170936006201714,7,mixed,26928.293575265117,2464.07
201.65142939407883,99.0642737172179,63.029177566843515,619.581521930097,832.8660124035029,1007.2728655445791,13.944121877325887,60.773257558118004,6.685275356609877,321.50892054091827,4,non_vegetarian,119217.31057145649,1923.75
422.9975146471743,27.7891125987756,20.310720876885455,723.7131666267488,152.56852673266985,319.9303769233964,16.066422540474754,57.54099191736538,52.43542594203608,258.02732277272975,5,mixed,159430.08958508773,1939.92
243.89938564781266,49.81892991739792,61.09055324377073,688.8560870461364,630.4065185610449,508.6051291784196,8.454976079412301,41.79195311107709,74.01277102277271,92.30861778561956,6,non_vegetarian,137656.341685984,1471.89
161.92142266443346,32.95304137739967,55.03872172189358,1460.9111500001727,14.367359183389606,769.6838442081868,1.9292630828970214,22.914654625094393,24.20109887464774,302.3268786659072,1,non_vegetarian,89223.89393233275,674.98
327.71524397181355,44.060311405917474,25.825159817107462,68.25635668544416,847.9625912891998,956.7662698315903,3.3776417310346663,43.303870843464864,10.354016192273752,291.16642599973113,1,mixed,71264.43112100588,682.92
368.0497475984506,85.6950129869388,43.63905184455696,1426.452279678599,722.9751935086205,814.3424720349323,19.65309658870954,56.07287177903259,17.56227664185561,56.81192461976457,4,vegetarian,129130.93757308183,2750.42
125.16885855542743,68.42090751884867,11.781904679866138,872.90582099105,531.1537308992527,709.4811915097107,9.863686339885751,39.49394529224089,85.46835719350085,200.90042296455545,2,vegetarian,88350.0579050279,1313.89
125.42864732974294,88.24411913475817,36.20516027484661,1193.5915724547574,730.5914330966172,664.7284101823502,0.24041180354499758,11.14438305220562,70.5780291652024,303.3164331402663,7,mixed,84479.5310933746,614.06
66.50214212009433,20.351110833188645,70.49578716445127,645.5889270241131,94.32409665177221,747.3967489425269,19.107345614623476,6.348742216856297,19.809804921509777,76.61765072312501,3,mixed,168980.94706170357,2180.58
381.38090677953824,87.3361117841438,33.69531038603127,680.7568218854707,528.6558321768563,651.5272797689555,9.95559823942106,29.59076063508789,71.61207971309945,185.10640895646807,7,mixed,69974.53040520458,1638.35
348.7120374298123,5.976227417838443,67.16533651803375,1318.9897485237354,291.27649181644546,811.9951163185739,16.725367965836753,16.266794456998394,70.86181702086868,48.29644987812456,2,non_vegetarian,132535.5480381921,2292.63
263.58389408741624,88.85992804371524,47.22026922077555,1343.9017444378533,972.619463222973,1331.97794857,10.96916284073787,72.96426844444967,99.77250981059605,122.73396961635746,5,mixed,175952.3532224585,1903.46
429.8767020361387,32.90737794607279,15.350137048188541,358.03332214694643,857.1179506239017,949.2439695819174,2.0340456734952217,18.187450256369367,39.155602352591245,87.17796036061367,2,vegetarian,128136.66365249011,774.59
412.5515688275239,31.458763341406648,46.48849957583171,298.86281787692724,733.2756958339769,1083.9313124828102,12.311391642638934,34.57120355086746,86.4853494142771,202.02845068994236,4,non_vegetarian,103629.60073997002,1723.69
313.40946397853844,51.20885766986639,40.478666332565076,744.3527608049267,933.747635249732,896.2247005961648,19.948005526392187,58.40581340536111,44.6442685972815,56.48613392830097,6,vegetarian,16707.513790583587,2556.74
440.72207623096637,94.06901877232318,31.89130681571072,1350.4155406915374,346.8433045654737,964.5265236210034,0.6947556529188614,66.15662450120458,89.77602236169669,153.26030215700516,6,vegetarian,139498.7853311874,998.57
142.62854451654573,4.778136468140537,9.570435161285626,483.53264010926443,900.8798989881813,867.5247426722702,16.835883950300882,40.828486488359815,9.16004990989493,110.06516199426378,2,vegetarian,199529.94518376974,1840.28
